event_id
2001407_IDN
2001414_IND
2001436_VNM
2001450_THA
2001459_BGD
2001465_IND
2001479_THA
2001485_KHM
2001492_VNM
2001501_IND
2001502_IND
2001505_MYS
2001515_IND
2001527_IND
2001528_THA
2001546_IDN
2001563_BGD
2001584_IND
2001587_VNM
2001600_MYS
2001618_IND
2001624_VNM
2001649_MYS
2001651_IDN
2001652_IDN
2001654_VNM
2001669_IDN
2001681_IND
2001693_MYS
2001715_IDN
2001719_IDN
2001729_IND
2001734_BGD
2001746_MMR
2001766_PAK
2001782_LAO
2001794_IND
20019498_LKA
20019525_KHM
200218_IDN
200235_IDN
200254_IDN
200264_MYS
200269_THA
2002186_IDN
2002197_VNM
2002204_IND
2002211_BGD
2002216_IND
2002231_MYS
2002233_BGD
2002236_IDN
2002284_PAK
2002286_THA
2002290_IND
2002291_IDN
2002308_IND
2002330_PAK
2002374_IND
2002402_BGD
2002425_BGD
2002428_NPL
2002470_VNM
2002490_IND
2002509_PAK
2002512_IDN
2002522_KHM
2002536_MMR
2002539_IND
2002543_PAK
2002562_THA
2002568_IND
2002580_VNM
2002584_IND
2002610_VNM
2002614_LAO
2002615_IDN
2002628_PAK
2002629_THA
2002641_THA
2002643_IDN
2002650_IND
2002692_PAK
2002701_IDN
2002702_IND
2002705_BGD
2002721_PAK
2002725_VNM
2002729_IND
2002732_IDN
2002769_IDN
2002788_LKA
2002818_IND
2002819_BGD
2002820_IDN
2002822_IDN
2002831_NPL
2002834_PAK
20029132_VNM
20029158_THA
20029349_IND
20029485_KHM
200316_IDN
200321_IDN
200353_IDN
200360_IDN
200367_IDN
200369_IDN
200374_IDN
200386_PAK
200389_IND
200399_IND
2003100_IND
2003118_IDN
2003134_IND
2003144_IDN
2003151_IND
2003155_IDN
2003182_IND
2003190_BGD
2003211_BGD
2003229_LKA
2003234_IND
2003235_THA
2003240_PAK
2003250_BGD
2003250_IND
2003250_PAK
2003254_IDN
2003283_BGD
2003283_IND
2003303_BGD
2003341_NPL
2003359_PAK
2003387_IND
2003387_PAK
2003414_IDN
2003437_VNM
2003452_BGD
2003505_VNM
2003531_IDN
2003557_VNM
2003561_THA
2003593_IDN
2003604_MYS
2003605_IND
2003617_THA
2003636_BGD
2003636_IND
2003636_NPL
2003655_MYS
2003672_VNM
2003681_PAK
2003683_IND
2003719_IND
2003720_IND
2003774_MYS
2003774_THA
2003775_IND
2003776_IDN
2003779_BGD
20039760_IDN
20041_IDN
200433_IDN
200440_IDN
200450_MYS
200454_PAK
200461_IDN
200462_IDN
200488_IDN
200498_IDN
2004119_MYS
2004129_IDN
2004144_IDN
2004166_BGD
2004173_IDN
2004177_IDN
2004178_IND
2004235_MMR
2004244_THA
2004251_IDN
2004258_THA
2004258_VNM
2004269_IDN
2004286_BGD
2004298_BGD
2004298_BTN
2004298_IND
2004298_NPL
2004298_PAK
2004321_IND
2004328_VNM
2004354_VNM
2004403_MYS
2004441_THA
2004463_IDN
2004470_BGD
2004472_VNM
2004489_IND
2004501_THA
2004509_BGD
2004509_IND
2004547_THA
2004562_IDN
2004580_VNM
2004590_MYS
2004607_IDN
2004635_MYS
2004635_THA
2004652_LKA
2004659_BGD
2004659_IDN
2004659_IND
2004659_LKA
2004659_MMR
2004659_MYS
2004659_THA
2004678_BGD
2004679_BGD
2004734_IND
2004734_PAK
2004735_KHM
2004735_VNM
200531_IDN
200544_PAK
200579_PAK
200589_IDN
200590_IND
2005130_BGD
2005160_IDN
2005170_PAK
2005190_BGD
2005191_IND
2005192_PAK
2005202_IDN
2005223_IDN
2005259_BGD
2005261_BGD
2005273_BGD
2005282_BGD
2005290_IND
2005291_IND
2005303_THA
2005314_IND
2005315_VNM
2005323_BGD
2005323_IND
2005335_IND
2005347_PAK
2005354_IND
2005360_PAK
2005361_IND
2005375_BGD
2005375_IND
2005375_NPL
2005391_BGD
2005398_IND
2005399_IND
2005409_IND
2005430_IDN
2005430_MYS
2005430_THA
2005435_THA
2005457_IND
2005471_IND
2005476_VNM
2005487_IDN
2005504_IND
2005506_MYS
2005515_KHM
2005515_VNM
2005533_MMR
2005536_VNM
2005537_BGD
2005537_IND
2005539_IND
2005540_THA
2005540_VNM
2005541_IND
2005556_NPL
2005575_IND
2005575_PAK
2005584_VNM
2005589_IDN
2005590_BGD
2005599_IND
2005603_IND
2005611_VNM
2005627_IND
2005628_VNM
2005646_LKA
2005677_IND
2005690_MYS
2005690_THA
2005694_VNM
2005701_BGD
2005701_IND
2005714_PAK
2005718_IDN
2005746_IND
2005746_PAK
20059153_THA
20059206_KHM
20059277_VNM
20067_IDN
200637_MYS
200669_IDN
200674_IDN
200699_IDN
2006113_MYS
2006113_THA
2006146_BGD
2006192_IDN
2006196_IDN
2006207_IND
2006211_VNM
2006226_MYS
2006231_IDN
2006237_IND
2006241_MMR
2006251_VNM
2006254_PAK
2006262_BGD
2006262_IND
2006263_IND
2006265_IND
2006270_THA
2006279_IDN
2006311_IDN
2006328_IDN
2006332_IDN
2006342_IND
2006342_NPL
2006343_IDN
2006345_PAK
2006362_VNM
2006365_PAK
2006366_VNM
2006368_KHM
2006369_IND
2006370_IND
2006372_IDN
2006389_IND
2006389_PAK
2006409_NPL
2006414_PAK
2006417_IND
2006417_PAK
2006429_VNM
2006443_IND
2006446_VNM
2006451_KHM
2006451_VNM
2006469_IND
2006471_IDN
2006473_NPL
2006502_BGD
2006510_BGD
2006510_IND
2006517_VNM
2006530_THA
2006544_MMR
2006548_IND
2006548_PAK
2006549_IND
2006601_IND
2006602_LKA
2006648_VNM
2006659_VNM
2006663_PAK
2006668_IDN
2006678_IDN
2006680_IDN
2006680_MYS
2006705_IDN
2006712_IND
2006731_IND
2006733_PAK
2006734_IND
2006736_VNM
2006737_BGD
2006738_BGD
2006739_BGD
2006740_IND
20069723_NPL
20077_PAK
200711_IDN
200712_LKA
200716_IDN
200721_MYS
200733_BGD
200750_IDN
200786_IDN
200787_IDN
200793_PAK
2007128_PAK
2007142_THA
2007161_BGD
2007161_MMR
2007175_IDN
2007181_THA
2007186_MMR
2007187_LKA
2007207_IND
2007225_IND
2007227_BGD
2007238_IND
2007239_IND
2007240_IND
2007241_PAK
2007245_PAK
2007249_PAK
2007250_IND
2007255_PAK
2007259_IDN
2007283_IDN
2007284_PAK
2007307_NPL
2007309_IDN
2007311_BGD
2007311_IND
2007312_IDN
2007318_MMR
2007320_IND
2007323_VNM
2007348_PAK
2007364_IND
2007409_MMR
2007410_KHM
2007412_PAK
2007415_IND
2007440_IDN
2007446_THA
2007447_IDN
2007463_VNM
2007467_IND
2007469_IND
2007485_IDN
2007511_IDN
2007512_VNM
2007522_VNM
2007524_IND
2007530_THA
2007531_VNM
2007556_BGD
2007556_IND
2007558_VNM
2007565_IDN
2007596_IND
2007602_IND
2007603_IND
2007609_LKA
2007610_IDN
2007611_MYS
2007611_THA
2007674_IND
2007683_IND
2007687_IND
200813_IDN
200842_IDN
200852_IDN
200862_IND
200867_IDN
200871_IDN
200892_IDN
2008108_IDN
2008128_IDN
2008130_IND
2008132_LKA
2008162_IDN
2008176_IDN
2008184_LKA
2008184_MMR
2008184_THA
2008189_IDN
2008208_PAK
2008224_LKA
2008246_IND
2008262_VNM
2008271_NPL
2008285_BGD
2008285_IND
2008329_THA
2008329_VNM
2008350_PAK
2008373_VNM
2008383_IDN
2008385_BGD
2008403_IDN
2008415_IND
2008423_IND
2008426_VNM
2008430_THA
2008431_NPL
2008437_VNM
2008452_LAO
2008481_VNM
2008486_IND
2008500_PAK
2008501_VNM
2008526_IDN
2008536_IDN
2008540_VNM
2008547_THA
2008552_VNM
2008560_IND
2008560_LKA
2008568_BGD
2008570_MYS
2008591_PAK
2008607_VNM
2008615_IND
2008616_IND
2008618_IDN
2008634_MYS
2008634_THA
2008635_IDN
2008644_BGD
2008646_IND
2008648_BGD
20089154_THA
20091_IDN
200949_IDN
200963_IDN
2009112_IDN
2009121_IDN
2009130_IND
2009149_PAK
2009157_BGD
2009175_IND
2009204_BGD
2009204_BTN
2009204_IND
2009240_IND
2009247_VNM
2009251_MMR
2009266_PAK
2009294_BGD
2009303_IND
2009304_BGD
2009305_NPL
2009315_IND
2009335_PAK
2009336_LKA
2009352_IDN
2009354_IDN
2009383_IND
2009406_BTN
2009409_IND
2009414_KHM
2009414_LAO
2009414_VNM
2009421_IDN
2009422_VNM
2009429_IND
2009434_NPL
2009436_IDN
2009443_IND
2009476_VNM
2009478_KHM
2009478_VNM
2009479_IDN
2009480_IDN
2009483_IND
2009501_LKA
2009511_MYS
2009513_THA
2009540_IDN
2009551_LKA
2009595_BGD
2009595_IND
2009595_NPL
2009608_NPL
2009609_IND
2009610_MYS
2009611_VNM
2009612_LAO
2009638_IND
2009640_IND
2009641_IND
20099323_BGD
20099323_IND
20099660_NPL
2010341_PAK
2010563_IDN
2010562_IDN
2010512_IDN
2010552_THA
2010206_IND
2010629_IND
2010492_IND
2010373_IND
2010452_NPL
2010171_IND
2010339_IND
2010515_VNM
2010231_MMR
2010231_BGD
2010293_PAK
2010177_IND
2010276_IND
2010597_VNM
2010282_PAK
2010554_MMR
201075_IDN
2010198_IND
201073_PAK
2010573_VNM
2010694_IND
2010283_IND
2010428_IND
2010684_IDN
2010210_PAK
201053_PAK
2010301_IDN
2010539_VNM
2010191_LKA
201012_PAK
2010238_IDN
2010576_IDN
2010676_BGD
2010686_BGD
201052_IND
2010432_VNM
2010533_IDN
2010333_NPL
2010688_IND
2010308_VNM
2010321_IND
201034_IDN
2010332_VNM
2010171_BGD
2010552_KHM
2010583_LKA
201026_IDN
2010205_BGD
2010446_IDN
2010269_BGD
2010416_IND
2010493_IND
20109132_THA
20117_IND
201118_BGD
201120_MYS
201123_IDN
201124_LKA
201149_LKA
201182_IDN
201183_THA
201188_IDN
201190_MMR
201190_THA
201194_IDN
2011104_PAK
2011153_IDN
2011175_MYS
2011176_IND
2011215_NPL
2011218_LAO
2011232_VNM
2011262_BGD
2011272_THA
2011317_NPL
2011324_LAO
2011326_THA
2011327_IND
2011347_PAK
2011351_BTN
2011351_IND
2011351_NPL
2011359_VNM
2011364_KHM
2011371_IND
2011389_IDN
2011394_VNM
2011396_VNM
2011400_MMR
2011422_IND
2011424_IND
2011428_IND
2011473_IND
2011484_LKA
2011493_IDN
2011506_IDN
2011510_NPL
2011525_BGD
2011543_NPL
2011566_IND
2011568_IDN
2011575_IDN
2011576_VNM
2011586_BGD
2011590_LKA
2011591_BGD
2011593_IND
2011603_IDN
2011627_NPL
2011641_NPL
2011643_IND
2011645_IDN
2011647_IND
20119207_THA
201215_IND
201249_IND
201282_BGD
201284_PAK
201297_IDN
2012175_BGD
2012179_IND
2012186_NPL
2012249_IDN
2012250_IDN
2012259_VNM
2012266_IDN
2012294_VNM
2012319_MMR
2012322_IND
2012325_PAK
2012334_IND
2012351_VNM
2012354_IND
2012363_PAK
2012375_THA
2012376_IDN
2012377_IDN
2012378_IDN
2012382_BGD
2012382_IND
2012385_BGD
2012398_IDN
2012406_VNM
2012417_MMR
2012425_IND
2012425_LKA
2012426_IDN
2012432_IDN
2012475_PAK
2012504_KHM
2012509_BGD
2012511_PAK
2012537_LKA
2012538_IND
2012539_IDN
2012558_IDN
2012561_IDN
2012575_IDN
2012582_IDN
2012584_IND
2012589_NPL
20129405_LKA
